date,source,campaign,cost
2020-12-05,fb,gnrl|755263,114.31
2020-12-05,fb,lal|772023,380.02
2020-12-05,google_ads,lal|487809,204.04
2020-12-05,vk,lal|727027,152.63
2020-12-05,yandex_direct,gnrl|326308,124.4
2020-12-05,yandex_direct,gnrl|445275,214.74
2020-12-05,yandex_direct,gnrl|845242,510.14
2020-12-05,yandex_direct,gnrl|953233,104.4
2020-12-05,yandex_direct,ret|574813,323.31
2020-12-06,fb,gnrl|755263,322.43999999999994
2020-12-06,fb,lal|772023,472.59
2020-12-06,google_ads,lal|487809,439.68
2020-12-06,vk,lal|727027,410.95
2020-12-06,yandex_direct,gnrl|445275,145.73
2020-12-06,yandex_direct,gnrl|845242,211.97000000000003
2020-12-06,yandex_direct,ret|574813,233.54
2020-12-07,fb,gnrl|755263,90.13
2020-12-07,fb,lal|772023,134.93
2020-12-07,google_ads,lal|487809,318.28999999999996
2020-12-07,vk,lal|727027,149.94
2020-12-07,yandex_direct,gnrl|326308,351.17
2020-12-07,yandex_direct,gnrl|445275,323.75
2020-12-07,yandex_direct,gnrl|845242,225.23000000000002
2020-12-07,yandex_direct,gnrl|863656,191.38
2020-12-07,yandex_direct,ret|574813,650.05
2020-12-08,fb,gnrl|755263,88.48
2020-12-08,fb,lal|772023,207.22
2020-12-08,vk,lal|727027,232.42000000000002
2020-12-08,yandex_direct,gnrl|326308,86.42
2020-12-08,yandex_direct,gnrl|445275,237.75
2020-12-08,yandex_direct,gnrl|845242,487.49
2020-12-08,yandex_direct,gnrl|953233,297.36
2020-12-08,yandex_direct,ret|574813,69.0
2020-12-09,fb,gnrl|755263,56.51
2020-12-09,fb,lal|772023,137.42
2020-12-09,google_ads,lal|487809,621.77
2020-12-09,vk,lal|727027,246.21999999999997
2020-12-09,yandex_direct,gnrl|326308,396.03000000000003
2020-12-09,yandex_direct,gnrl|445275,220.2
2020-12-09,yandex_direct,gnrl|845242,351.07
2020-12-09,yandex_direct,gnrl|863656,158.81
2020-12-09,yandex_direct,gnrl|953233,19.15
2020-12-09,yandex_direct,ret|574813,332.03
2020-12-10,fb,gnrl|755263,275.56
2020-12-10,fb,lal|772023,309.34999999999997
2020-12-10,google_ads,lal|487809,791.2099999999999
2020-12-10,vk,lal|727027,350.21
2020-12-10,yandex_direct,gnrl|326308,536.35
2020-12-10,yandex_direct,gnrl|445275,95.19
2020-12-10,yandex_direct,gnrl|845242,231.65
2020-12-10,yandex_direct,gnrl|863656,343.77
2020-12-10,yandex_direct,gnrl|953233,316.91999999999996
2020-12-10,yandex_direct,ret|574813,553.1099999999999
2020-12-11,fb,gnrl|755263,319.97
2020-12-11,fb,lal|772023,147.73
2020-12-11,vk,lal|727027,267.09000000000003
2020-12-11,yandex_direct,gnrl|326308,217.68
2020-12-11,yandex_direct,gnrl|445275,140.18
2020-12-11,yandex_direct,gnrl|845242,478.64
2020-12-11,yandex_direct,gnrl|863656,281.44
2020-12-11,yandex_direct,gnrl|953233,128.88
2020-12-11,yandex_direct,ret|574813,396.67999999999995
2020-12-12,fb,gnrl|755263,111.27
2020-12-12,vk,lal|727027,106.24
2020-12-12,yandex_direct,gnrl|326308,299.18
2020-12-12,yandex_direct,gnrl|445275,334.12
2020-12-12,yandex_direct,gnrl|845242,169.51
2020-12-12,yandex_direct,gnrl|863656,208.69
2020-12-12,yandex_direct,ret|574813,439.95000000000005
2020-12-13,fb,gnrl|755263,205.17999999999998
2020-12-13,fb,lal|772023,462.81999999999994
2020-12-13,google_ads,lal|487809,665.92
2020-12-13,vk,lal|727027,248.75
2020-12-13,yandex_direct,gnrl|326308,85.02
2020-12-13,yandex_direct,gnrl|445275,226.51999999999998
2020-12-13,yandex_direct,gnrl|845242,396.39
2020-12-13,yandex_direct,gnrl|863656,83.3
2020-12-13,yandex_direct,gnrl|953233,293.04
2020-12-13,yandex_direct,ret|574813,890.7700000000001
2020-12-14,fb,gnrl|755263,223.1
2020-12-14,fb,lal|772023,454.65000000000003
2020-12-14,vk,lal|727027,122.6
2020-12-14,yandex_direct,gnrl|326308,216.82
2020-12-14,yandex_direct,gnrl|445275,256.3
2020-12-14,yandex_direct,gnrl|863656,91.54
2020-12-14,yandex_direct,gnrl|953233,208.08999999999997
2020-12-14,yandex_direct,ret|574813,172.88
2020-12-15,fb,gnrl|755263,84.91
2020-12-15,fb,lal|772023,90.28
2020-12-15,google_ads,lal|487809,209.95
2020-12-15,vk,lal|727027,621.72
2020-12-15,yandex_direct,gnrl|326308,226.23000000000002
2020-12-15,yandex_direct,gnrl|445275,186.01999999999998
2020-12-15,yandex_direct,gnrl|863656,177.98000000000002
2020-12-15,yandex_direct,gnrl|953233,91.09
2020-12-15,yandex_direct,ret|574813,671.37
2020-12-16,fb,gnrl|755263,147.7
2020-12-16,fb,lal|772023,545.37
2020-12-16,google_ads,lal|487809,254.26
2020-12-16,vk,lal|727027,173.58
2020-12-16,yandex_direct,gnrl|326308,192.26999999999998
2020-12-16,yandex_direct,gnrl|445275,337.36
2020-12-16,yandex_direct,gnrl|845242,225.46
2020-12-16,yandex_direct,gnrl|863656,295.45000000000005
2020-12-16,yandex_direct,gnrl|953233,72.98
2020-12-16,yandex_direct,ret|574813,400.55
2020-12-17,fb,gnrl|755263,93.21
2020-12-17,fb,lal|772023,390.54999999999995
2020-12-17,google_ads,lal|487809,179.19
2020-12-17,vk,lal|727027,200.2
2020-12-17,yandex_direct,gnrl|326308,194.29000000000002
2020-12-17,yandex_direct,gnrl|445275,873.29
2020-12-17,yandex_direct,gnrl|953233,100.1
2020-12-17,yandex_direct,ret|574813,693.24
2020-12-18,fb,gnrl|755263,160.44
2020-12-18,google_ads,lal|487809,489.44
2020-12-18,yandex_direct,gnrl|326308,172.46
2020-12-18,yandex_direct,gnrl|445275,301.25
2020-12-18,yandex_direct,gnrl|845242,146.82
2020-12-18,yandex_direct,gnrl|863656,239.09
2020-12-18,yandex_direct,gnrl|953233,76.74
2020-12-18,yandex_direct,ret|574813,545.75
2020-12-19,fb,gnrl|755263,231.89
2020-12-19,fb,lal|772023,120.72
2020-12-19,vk,lal|727027,224.17000000000002
2020-12-19,yandex_direct,gnrl|326308,487.23999999999995
2020-12-19,yandex_direct,gnrl|445275,267.19
2020-12-19,yandex_direct,gnrl|845242,180.04
2020-12-19,yandex_direct,gnrl|863656,257.63
2020-12-19,yandex_direct,gnrl|953233,93.65
2020-12-19,yandex_direct,ret|574813,146.23
2020-12-20,fb,gnrl|755263,380.26000000000005
2020-12-20,fb,lal|772023,1019.68
2020-12-20,google_ads,lal|487809,396.82
2020-12-20,vk,lal|727027,178.04
2020-12-20,yandex_direct,gnrl|326308,189.26
2020-12-20,yandex_direct,gnrl|845242,268.92
2020-12-20,yandex_direct,gnrl|863656,385.01
2020-12-20,yandex_direct,gnrl|953233,262.08000000000004
2020-12-20,yandex_direct,ret|574813,413.56
2020-12-21,fb,gnrl|755263,63.48
2020-12-21,fb,lal|772023,324.06
2020-12-21,vk,lal|727027,360.63
2020-12-21,yandex_direct,gnrl|326308,485.25
2020-12-21,yandex_direct,gnrl|445275,208.26
2020-12-21,yandex_direct,gnrl|845242,343.82000000000005
2020-12-21,yandex_direct,gnrl|953233,348.59
2020-12-21,yandex_direct,ret|574813,371.72
2020-12-22,fb,lal|772023,186.81
2020-12-22,google_ads,lal|487809,376.87
2020-12-22,yandex_direct,gnrl|326308,264.5
2020-12-22,yandex_direct,gnrl|445275,106.8
2020-12-22,yandex_direct,gnrl|845242,556.27
2020-12-22,yandex_direct,gnrl|863656,223.99
2020-12-22,yandex_direct,gnrl|953233,181.51
2020-12-22,yandex_direct,ret|574813,79.23
2020-12-23,fb,gnrl|755263,77.04
2020-12-23,fb,lal|772023,186.91
2020-12-23,google_ads,lal|487809,422.53000000000003
2020-12-23,vk,lal|727027,273.99
2020-12-23,yandex_direct,gnrl|445275,719.1899999999999
2020-12-23,yandex_direct,gnrl|845242,292.84000000000003
2020-12-23,yandex_direct,gnrl|863656,329.01
2020-12-23,yandex_direct,gnrl|953233,240.11
2020-12-23,yandex_direct,ret|574813,137.96
2020-12-24,fb,gnrl|755263,164.82
2020-12-24,fb,lal|772023,225.89
2020-12-24,google_ads,lal|487809,311.62
2020-12-24,vk,lal|727027,415.56
2020-12-24,yandex_direct,gnrl|326308,116.74
2020-12-24,yandex_direct,gnrl|445275,120.58
2020-12-24,yandex_direct,gnrl|845242,383.69
2020-12-24,yandex_direct,gnrl|953233,351.42999999999995
2020-12-24,yandex_direct,ret|574813,289.46
2020-12-25,fb,gnrl|755263,102.03
2020-12-25,fb,lal|772023,201.31
2020-12-25,vk,lal|727027,127.49
2020-12-25,yandex_direct,gnrl|445275,175.7
2020-12-25,yandex_direct,gnrl|845242,523.35
2020-12-25,yandex_direct,gnrl|863656,152.81
2020-12-25,yandex_direct,ret|574813,205.42
2020-12-26,fb,gnrl|755263,135.77
2020-12-26,fb,lal|772023,420.86
2020-12-26,yandex_direct,gnrl|326308,66.29
2020-12-26,yandex_direct,gnrl|445275,281.93
2020-12-26,yandex_direct,gnrl|845242,97.43
2020-12-26,yandex_direct,gnrl|863656,419.15
2020-12-26,yandex_direct,ret|574813,309.54
2020-12-27,fb,gnrl|755263,95.53
2020-12-27,google_ads,lal|487809,121.58
2020-12-27,vk,lal|727027,75.25
2020-12-27,yandex_direct,gnrl|326308,304.56
2020-12-27,yandex_direct,gnrl|445275,141.95
2020-12-27,yandex_direct,gnrl|845242,408.54999999999995
2020-12-27,yandex_direct,gnrl|953233,112.04
2020-12-28,fb,gnrl|755263,147.32
2020-12-28,google_ads,lal|487809,144.78
2020-12-28,yandex_direct,gnrl|326308,84.05
2020-12-28,yandex_direct,gnrl|845242,680.96
2020-12-28,yandex_direct,gnrl|863656,59.55
2020-12-28,yandex_direct,gnrl|953233,268.90999999999997
2020-12-28,yandex_direct,ret|574813,544.7
2020-12-29,fb,gnrl|755263,110.84
2020-12-29,google_ads,lal|487809,166.37
2020-12-29,vk,lal|727027,110.72
2020-12-29,yandex_direct,gnrl|326308,185.18
2020-12-29,yandex_direct,gnrl|445275,210.86
2020-12-29,yandex_direct,gnrl|863656,69.78
2020-12-29,yandex_direct,ret|574813,156.42
2020-12-30,fb,gnrl|755263,177.26
2020-12-30,fb,lal|772023,313.14
2020-12-30,google_ads,lal|487809,468.1
2020-12-30,yandex_direct,gnrl|326308,126.83
2020-12-30,yandex_direct,gnrl|845242,577.87
2020-12-30,yandex_direct,gnrl|863656,183.22
2020-12-30,yandex_direct,gnrl|953233,133.54
2020-12-31,fb,gnrl|755263,86.77
2020-12-31,google_ads,lal|487809,445.86
2020-12-31,vk,lal|727027,464.71999999999997
2020-12-31,yandex_direct,gnrl|445275,270.68
2020-12-31,yandex_direct,gnrl|863656,84.85
2021-01-01,fb,gnrl|755263,185.64
2021-01-01,fb,lal|772023,472.37999999999994
2021-01-01,google_ads,lal|487809,329.52
2021-01-01,vk,lal|727027,437.23999999999995
2021-01-01,yandex_direct,gnrl|445275,87.48
2021-01-01,yandex_direct,gnrl|845242,190.3
2021-01-01,yandex_direct,gnrl|863656,81.25
2021-01-01,yandex_direct,ret|574813,77.7
2021-01-02,yandex_direct,gnrl|845242,315.59000000000003
2021-01-03,google_ads,lal|487809,112.0
2021-01-03,vk,lal|727027,78.92
2021-01-03,yandex_direct,gnrl|326308,59.19
2021-01-04,fb,gnrl|755263,142.56
2021-01-04,google_ads,lal|487809,350.68
2021-01-04,yandex_direct,gnrl|845242,171.26
2021-01-04,yandex_direct,gnrl|863656,101.41
2021-01-05,yandex_direct,gnrl|326308,168.26999999999998
2021-01-05,yandex_direct,gnrl|953233,269.3
2021-01-05,yandex_direct,ret|574813,268.62
2021-01-06,vk,lal|727027,93.28
2021-01-06,yandex_direct,gnrl|445275,218.39
2021-01-06,yandex_direct,gnrl|845242,168.0
2021-01-06,yandex_direct,ret|574813,22.85
2021-01-07,yandex_direct,gnrl|845242,289.93
2021-01-08,google_ads,lal|487809,117.21
2021-01-08,vk,lal|727027,99.39
2021-01-08,yandex_direct,gnrl|863656,122.28
2021-01-08,yandex_direct,gnrl|953233,74.95
2021-01-08,yandex_direct,ret|574813,127.75
2021-01-09,yandex_direct,ret|574813,131.88
2021-01-10,yandex_direct,gnrl|845242,80.47
2021-01-11,yandex_direct,gnrl|445275,209.37
2021-01-11,yandex_direct,gnrl|845242,323.15
2021-01-12,fb,gnrl|755263,128.67
2021-01-12,yandex_direct,gnrl|445275,189.93
2021-01-14,yandex_direct,gnrl|863656,76.32
2021-01-17,yandex_direct,gnrl|953233,108.86
